climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Y
128,-13,-0.35,0.06,1,-5,2,-0.01,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
66,-6,-0.25,0.01,-0.8,-7,1,0.009,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
147,-4,-0.08,-0.04,-1.1,-7,8,0.011,-0.7,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
202,3,0.12,-0.01,-1,-7,1,0.01,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-82,10,0.27,0.08,0.3,-6,-9,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-234,-5,-0.02,0.03,1,-5,-3,-0.007,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-239,-6,-0.03,0.03,1,-5,-3,-0.007,0,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
-144,-23,-0.24,0.02,-0.2,-6,-1,0.003,0,-0.0003,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
68,-27,0.01,-0.05,-0.7,-7,6,0.006,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-102,-21,-0.07,0.02,0.1,-6,-2,0.002,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-217,-27,0.01,0.08,0,-6,-7,0.004,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-263,-38,0.1,0.01,0.2,-6,-1,0.003,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
94,-44,0.21,-0.17,0.6,-5,19,0.004,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
328,-32,0.14,-0.04,1.1,-5,4,-0.005,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
80,17,0.17,0.02,-0.5,-6,-1,0.006,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-35,19,0.25,0.1,0.1,-6,-9,0,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-170,17,0.25,0.15,0.4,-6,-18,-0.002,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-263,15,0.24,0.05,0.5,-5,-15,-0.002,1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-318,11,0.23,-0.03,0.7,-5,-4,0,1.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
170,0,-0.11,-0.09,1.2,-5,9,-0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-165,15,0.01,0.04,0.7,-5,-4,-0.006,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
175,12,-0.11,-0.13,0.5,-5,15,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
204,19,-0.17,0.07,0.3,-6,-15,-0.004,1.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-209,18,0.02,0.08,-0.2,-6,-9,0.004,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-297,-3,0.17,0.02,0.3,-6,-2,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-239,-11,0.2,-0.04,0.6,-5,5,0.001,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0,0,-0.0001,0,-0.0003,1
183,-14,0.04,-0.09,1.2,-5,10,-0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
222,-8,-0.04,0.01,1.3,-5,-6,-0.005,1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-202,-6,-0.21,0.09,0.6,-5,-10,-0.003,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-293,-13,-0.25,0.05,0.2,-6,-5,-0.003,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-300,-19,-0.27,-0.17,-0.1,-6,8,-0.002,3.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-241,-30,-0.13,0.02,-0.7,-7,-2,0.006,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-7,-40,0.25,-0.05,-0.5,-6,6,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-9,-40,0.26,0.04,0.4,-6,-4,-0.004,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
7,-40,0.22,-0.02,0.7,-5,5,-0.004,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
15,-40,0.21,-0.02,0.7,-5,4,-0.004,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
178,-37,0.05,-0.08,1,-5,8,-0.009,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
112,-26,-0.24,0.05,0.7,-5,-5,-0.007,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-8,-22,-0.11,0.03,-0.6,-6,-2,0.006,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
203,-15,0.16,-0.03,-0.3,-6,3,-0.001,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-40,-2,-0.1,0.04,0.2,-6,-5,-0.004,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
118,1,-0.06,-0.03,-0.4,-6,3,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-3,11,0.3,0.02,0.9,-5,-3,0.001,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,-0.0001,0,-0.0003,1
-7,11,0.3,0.03,0.9,-5,-3,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0003,0,0,-0.0002,0,-0.0003,1
90,16,-0.37,0.02,0.6,-5,1,-0.011,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
25,18,-0.51,0.05,-0.2,-6,-8,-0.008,0.6,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,1
-64,15,-0.15,0.02,-1.8,-8,-2,0.014,0,-0.0002,-0.0002,-0.0002,-0.0003,0,0,0,0,-0.0003,1
24,14,0.15,-0.04,-1.8,-8,6,0.016,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,1
70,15,0.33,0.03,-1.5,-7,-2,0.013,-0.6,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,1
-131,15,0.52,0.09,0.1,-6,-9,-0.003,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-211,13,0.5,0.21,0.5,-6,-14,-0.004,-2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
91,-2,0.03,-0.12,2,-4,12,-0.014,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
200,3,-0.16,0.03,2,-4,-3,-0.014,-1.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
229,12,-0.34,-0.02,1.3,-5,2,-0.006,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
86,33,0.04,0.03,-0.3,-6,-3,0.006,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
328,67,0.04,-0.01,0.9,-5,1,-0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,-1
-117,74,-0.11,0.29,0.8,-5,-31,-0.007,0.5,-0.0004,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-415,68,-0.15,0.01,0.7,-5,-8,-0.003,3.8,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-443,58,-0.19,-0.19,0.4,-6,13,-0.003,2.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-348,54,-0.2,-0.1,0.3,-6,15,-0.005,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-320,53,-0.21,-0.09,0.3,-6,13,-0.005,-1,-0.0004,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-22,45,-0.05,-0.1,-0.2,-6,11,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
92,47,0.09,-0.06,-0.1,-6,4,0.007,0.6,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
127,48,0.14,0.08,0.1,-6,1,0.007,-2.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-328,46,0.28,0.21,0.7,-5,-23,0.003,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-546,25,0.2,0.03,1.3,-5,-4,-0.007,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-512,4,0.1,-0.04,1.7,-4,3,-0.005,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-171,-25,-0.23,-0.08,1.4,-5,8,-0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
180,-23,-0.03,-0.03,0.1,-6,4,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
112,-9,0.2,0.03,0.6,-5,-3,0.003,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,1
120,-5,0.1,-0.02,1,-5,1,-0.007,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-144,-4,-0.24,0.05,0.5,-6,-6,-0.004,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
161,-9,0.24,-0.04,0.1,-6,4,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-135,-1,-0.1,0.05,1.3,-5,-6,-0.008,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
102,-13,0.07,-0.03,-0.6,-6,4,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-28,-5,0.33,0.04,1.6,-4,-6,-0.009,0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
-240,-13,-0.11,0.06,2,-4,-7,-0.013,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-252,-25,-0.33,-0.01,1.4,-5,1,-0.006,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
112,-32,-0.18,-0.09,0.2,-6,10,0.006,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
186,-30,-0.13,0.02,0.1,-6,6,0.006,-1.9,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
87,-14,0.27,0.03,0.8,-5,-3,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
159,-5,0.14,-0.02,1.8,-4,2,-0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-7,2,-0.17,0.06,1.8,-4,-7,-0.009,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-19,1,-0.26,-0.02,1.4,-5,1,-0.004,-0.1,-0.0003,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-161,-7,-0.05,0.04,0.4,-6,-4,0.005,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-56,-15,0.16,-0.04,0.6,-5,4,0.005,0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,1
-88,-16,0.11,0.04,0.8,-5,-7,-0.007,0.8,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
91,-25,-0.03,-0.02,-0.7,-7,3,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-159,-25,0.2,0.06,1.1,-5,-7,-0.008,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-176,-30,0.1,0,1.4,-5,1,-0.006,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
311,-24,-0.19,-0.07,1,-5,7,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
365,-17,-0.21,0.01,0.8,-5,-2,-0.003,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-172,7,0.21,0.05,0.6,-5,-5,0.001,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
-45,-23,-0.2,-0.01,0.2,-6,1,0,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-90,-24,-0.19,0.04,-0.3,-6,-6,0.001,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
30,-30,0.15,-0.03,-0.5,-6,3,0.007,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
44,-30,0.17,-0.02,-0.4,-6,3,0.006,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,-0.0001,0,-0.0003,1
139,-5,-0.02,0.01,-1.1,-7,1,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-159,-4,0.23,0.06,-0.2,-6,-6,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-155,-12,0.23,0,0.6,-5,1,-0.004,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-112,-15,0.2,-0.07,0.8,-5,9,-0.004,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-143,-25,-0.35,0.02,0.4,-6,-2,-0.008,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-145,-28,-0.36,-0.02,-0.2,-6,2,0.004,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
260,-24,0.03,-0.07,-1,-7,9,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
321,-20,0.08,0.12,-1,-7,4,0.007,-2.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
7,-11,0.24,0.11,-0.5,-6,-12,0.004,0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
-226,-14,0.17,0.13,0,-6,-14,-0.007,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-363,-21,0.08,0.08,0.2,-6,-6,-0.007,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-410,-32,-0.02,0.03,0.3,-6,-1,-0.007,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-415,-36,-0.05,-0.07,0.2,-6,-1,-0.006,0.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-217,-47,-0.14,-0.11,0.1,-6,11,-0.005,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
345,-44,-0.21,-0.15,-0.6,-7,17,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
468,-36,-0.19,-0.05,-0.8,-7,4,0.001,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
510,-24,-0.15,-0.01,-1.1,-7,-2,0.004,0.4,-0.0003,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
514,-19,-0.12,0.08,-1.2,-7,1,0.006,-0.5,-0.0003,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
95,-3,0.09,0.18,-1.2,-7,-19,0.007,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-222,-12,0.37,0.05,0.1,-6,-5,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-178,-26,0.37,0.02,1.7,-4,1,-0.011,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-250,-35,-0.12,0.04,2,-4,-5,-0.021,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-145,-55,-0.52,-0.03,-0.9,-7,4,0.015,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,1
-161,-62,0.03,0.03,-1.7,-8,-2,0.017,0,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,1
-39,-66,0.31,-0.16,-1.4,-7,19,0.015,0.6,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,1
257,-60,0.44,-0.07,-0.2,-6,7,0,0,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0,-0.0001,0,-0.0003,1
283,-52,0.33,0,0.6,-5,-3,-0.009,0.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
282,-51,0.31,0.01,0.6,-5,-2,-0.009,0.4,-0.0004,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
256,-46,0.24,0.11,0.9,-5,-9,-0.008,-1.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-49,-40,-0.17,0.08,1.1,-5,-10,-0.012,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-97,-43,-0.24,0.01,0.7,-5,-2,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
-111,-45,-0.32,0.03,0.3,-6,-3,-0.008,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-53,-51,-0.09,-0.02,-0.7,-7,2,0.01,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
40,-52,0.05,-0.07,-0.7,-7,11,0.01,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
149,-48,0.27,-0.02,-0.3,-6,4,0.009,-0.2,-0.0003,-0.0003,-0.0003,-0.0002,-0.0001,0,-0.0001,0,-0.0002,1
-177,-46,0.11,0.07,1.3,-5,-8,-0.008,-0.1,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
7,-57,-0.43,-0.04,0.3,-6,4,-0.007,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
231,-50,-0.31,-0.05,-1.2,-7,7,0.006,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
279,-46,-0.27,0.06,-1.4,-7,3,0.006,-1.9,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
113,-32,0.18,0.06,-1.7,-8,-5,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
91,-30,0.28,-0.05,-1.4,-7,3,0.009,1.4,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
311,-18,0.34,-0.05,-0.2,-6,6,-0.002,-0.1,-0.0003,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
346,-5,0.29,0.03,0.7,-5,-2,-0.007,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
327,2,0.2,0.04,0.9,-5,-4,-0.012,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
307,5,0.13,0.11,1,-5,-5,-0.013,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-357,4,-0.27,0.14,0.5,-5,-15,-0.004,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-361,-12,-0.24,-0.06,-0.2,-6,6,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-287,-25,-0.07,0,-0.5,-6,2,0.008,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
312,-22,0.1,-0.05,0.6,-5,6,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
317,-12,-0.03,0.02,0.7,-5,-3,-0.008,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
271,34,0.06,0.01,-0.3,-6,0,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-123,41,0.17,0.13,0.3,-6,-14,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-243,38,0.17,0.06,0.5,-5,-6,-0.002,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-5,22,-0.03,-0.04,1.2,-5,5,-0.007,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
27,22,-0.07,0.06,1.2,-5,1,-0.005,-1.7,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-135,20,-0.16,0.08,0.9,-5,-9,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-71,-10,0.33,-0.02,0.7,-5,2,0.005,-0.1,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,-0.0002,1
-63,-11,0.35,0,0.8,-5,2,0.001,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,-0.0002,0,-0.0003,1
54,-15,-0.24,-0.04,1.4,-5,4,-0.009,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
69,-14,-0.27,-0.04,1.3,-5,4,-0.008,-0.1,-0.0003,-0.0004,-0.0004,-0.0005,0,0,0.0001,0,-0.0005,1
110,-6,-0.15,0.01,0.2,-6,0,0.004,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-73,-4,0.05,0.06,0,-6,-6,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
-127,-9,0.04,0.02,0.2,-6,-3,-0.004,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
137,-11,0.05,-0.05,0.4,-6,6,0.001,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
159,-2,0.06,0.01,0.6,-5,-2,-0.001,0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,1
71,6,-0.16,0.03,0.4,-6,-4,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-122,17,-0.31,0.03,0.3,-6,-3,-0.003,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-46,14,-0.23,-0.05,-0.3,-6,6,0.006,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-132,8,-0.05,0.03,0.1,-6,-3,-0.004,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
348,21,0.16,-0.02,0.8,-5,4,-0.006,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
333,34,0.06,0.03,1.1,-5,-3,-0.005,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-200,43,-0.25,0.09,0.5,-6,-10,-0.004,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-294,26,-0.17,0.02,-0.5,-6,-2,0.004,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-34,13,0.22,-0.07,-0.5,-6,8,0.009,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,1
-144,4,-0.21,0.02,2.1,-4,-3,-0.005,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
69,1,-0.29,-0.1,1.4,-5,10,-0.004,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
249,9,-0.24,-0.05,0.7,-5,5,0.003,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
280,32,0.07,0.01,0.2,-6,0,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
218,37,0.14,0.29,0.3,-6,-21,0.005,-4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-158,38,0.25,0.12,0.7,-5,-14,0.003,0.2,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
-319,17,0.12,0.02,1.7,-4,-3,-0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-322,16,0.12,0.02,1.7,-4,-3,-0.005,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
-233,-4,-0.26,-0.03,1.4,-5,3,-0.009,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
178,-10,-0.09,-0.04,-0.9,-7,5,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-199,5,-0.17,0.04,0.2,-6,-4,-0.003,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
161,-5,0.12,-0.05,-1,-7,6,0.009,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-110,17,-0.2,0.04,1.4,-5,-5,-0.007,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-159,14,-0.3,0.06,1.1,-5,-6,-0.011,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-224,6,-0.3,0.03,0.4,-6,-3,0.002,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
185,1,0.22,-0.05,0.1,-6,6,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
196,10,0.31,0.02,0.8,-5,-2,0.002,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
190,12,0.31,-0.06,1,-5,-2,-0.002,0.5,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
-167,18,-0.23,0.02,0.6,-5,-3,0.003,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
254,22,0.16,-0.04,0.4,-6,4,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
